title,year,url,arxiv_id,doi,venue,primary_category,categories,pdf_url,source
HyperVLA: Efficient Inference in Vision-Language-Action Models via Hypernetworks,2025,http://arxiv.org/abs/2510.04898v1,2510.04898v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2510.04898v1,arxiv
I don't Want You to Die: A Shared Responsibility Framework for Safeguarding Child-Robot Companionship,2025,http://arxiv.org/abs/2510.26080v1,2510.26080v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.26080v1,arxiv
IA-VLA: Input Augmentation for Vision-Language-Action models in settings with semantically complex tasks,2025,http://arxiv.org/abs/2509.24768v1,2509.24768v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.24768v1,arxiv
IGen: Scalable Data Generation for Robot Learning from Open-World Images,2025,http://arxiv.org/abs/2512.01773v1,2512.01773v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2512.01773v1,arxiv
IN-RIL: Interleaved Reinforcement and Imitation Learning for Policy Fine-Tuning,2025,http://arxiv.org/abs/2505.10442v1,2505.10442v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2505.10442v1,arxiv
ImMimic: Cross-Domain Imitation from Human Videos via Mapping and Interpolation,2025,http://arxiv.org/abs/2509.10952v1,2509.10952v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.10952v1,arxiv
Image Generation as a Visual Planner for Robotic Manipulation,2025,http://arxiv.org/abs/2512.00532v1,2512.00532v1,,,cs.CV,"cs.CV,cs.RO",https://arxiv.org/pdf/2512.00532v1,arxiv
Imagination at Inference: Synthesizing In-Hand Views for Robust Visuomotor Policy Inference,2025,http://arxiv.org/abs/2509.15717v1,2509.15717v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.15717v1,arxiv
Imitation Learning with Precisely Labeled Human Demonstrations,2025,http://arxiv.org/abs/2504.13803v1,2504.13803v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2504.13803v1,arxiv
Implicit Communication in Human-Robot Collaborative Transport,2025,http://arxiv.org/abs/2502.03346v1,2502.03346v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2502.03346v1,arxiv
Improving Pre-Trained Vision-Language-Action Policies with Model-Based Search,2025,http://arxiv.org/abs/2508.12211v2,2508.12211v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2508.12211v2,arxiv
Improving the performance of AI-powered Affordable Robotics for Assistive Tasks,2025,http://arxiv.org/abs/2510.21771v1,2510.21771v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.21771v1,arxiv
Inference-stage Adaptation-projection Strategy Adapts Diffusion Policy to Cross-manipulators Scenarios,2025,http://arxiv.org/abs/2509.11621v1,2509.11621v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.11621v1,arxiv
Instruction-Augmented Long-Horizon Planning: Embedding Grounding Mechanisms in Embodied Mobile Manipulation,2025,http://arxiv.org/abs/2503.08084v1,2503.08084v1,,AAAI 2025,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2503.08084v1,arxiv
Instrumentation for Better Demonstrations: A Case Study,2025,http://arxiv.org/abs/2504.18481v1,2504.18481v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2504.18481v1,arxiv
Integrating Learning-Based Manipulation and Physics-Based Locomotion for Whole-Body Badminton Robot Control,2025,http://arxiv.org/abs/2504.17771v2,2504.17771v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2504.17771v2,arxiv
Integration of Robot and Scene Kinematics for Sequential Mobile Manipulation Planning,2025,http://arxiv.org/abs/2508.18627v1,2508.18627v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2508.18627v1,arxiv
Integration of the TIAGo Robot into Isaac Sim with Mecanum Drive Modeling and Learned S-Curve Velocity Profiles,2025,http://arxiv.org/abs/2510.10273v2,2510.10273v2,10.1109/CASE58245.2025.11163930,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.10273v2,arxiv
Intent-Driven LLM Ensemble Planning for Flexible Multi-Robot Disassembly: Demonstration on EV Batteries,2025,http://arxiv.org/abs/2510.17576v1,2510.17576v1,,,cs.RO,"cs.RO,cs.AI,cs.HC,cs.MA",https://arxiv.org/pdf/2510.17576v1,arxiv
Interactive Imitation Learning for Dexterous Robotic Manipulation: Challenges and Perspectives -- A Survey,2025,http://arxiv.org/abs/2506.00098v2,2506.00098v2,10.3389/frobt.2025.1682437,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2506.00098v2,arxiv
Interleave-VLA: Enhancing Robot Manipulation with Interleaved Image-Text Instructions,2025,http://arxiv.org/abs/2505.02152v2,2505.02152v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2505.02152v2,arxiv
InternVLA-M1: A Spatially Guided Vision-Language-Action Framework for Generalist Robot Policy,2025,http://arxiv.org/abs/2510.13778v1,2510.13778v1,,,cs.RO,"cs.RO,cs.AI,cs.CV",https://arxiv.org/pdf/2510.13778v1,arxiv
Intuitive Human-Robot Interfaces Leveraging on Autonomy Features for the Control of Highly-redundant Robots,2025,http://arxiv.org/abs/2505.07668v1,2505.07668v1,10.15167/torielli-davide_phd2024-02-20,,cs.RO,cs.RO,https://arxiv.org/pdf/2505.07668v1,arxiv
Invariance Co-training for Robot Visual Generalization,2025,http://arxiv.org/abs/2512.05230v1,2512.05230v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2512.05230v1,arxiv
Is Diversity All You Need for Scalable Robotic Manipulation?,2025,http://arxiv.org/abs/2507.06219v1,2507.06219v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2507.06219v1,arxiv
Isaac Lab: A GPU-Accelerated Simulation Framework for Multi-Modal Robot Learning,2025,http://arxiv.org/abs/2511.04831v1,2511.04831v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2511.04831v1,arxiv
JaxRobotarium: Training and Deploying Multi-Robot Policies in 10 Minutes,2025,http://arxiv.org/abs/2505.06771v3,2505.06771v3,,,cs.RO,"cs.RO,cs.LG,cs.MA",https://arxiv.org/pdf/2505.06771v3,arxiv
KDPE: A Kernel Density Estimation Strategy for Diffusion Policy Trajectory Selection,2025,http://arxiv.org/abs/2508.10511v2,2508.10511v2,,2025 Conference on Robot Learning,cs.RO,cs.RO,https://arxiv.org/pdf/2508.10511v2,arxiv
Kaiwu: A Multimodal Manipulation Dataset and Framework for Robot Learning and Human-Robot Interaction,2025,http://arxiv.org/abs/2503.05231v2,2503.05231v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2503.05231v2,arxiv
Kinematic Analysis and Integration of Vision Algorithms for a Mobile Manipulator Employed Inside a Self-Driving Laboratory,2025,http://arxiv.org/abs/2510.19081v1,2510.19081v1,,International Journal of Intelligent Robotics and Applications 2025,cs.RO,cs.RO,https://arxiv.org/pdf/2510.19081v1,arxiv
"Knowledge capture, adaptation and composition (KCAC): A framework for cross-task curriculum learning in robotic manipulation",2025,http://arxiv.org/abs/2505.10522v1,2505.10522v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2505.10522v1,arxiv
KoopMotion: Learning Almost Divergence Free Koopman Flow Fields for Motion Planning,2025,http://arxiv.org/abs/2509.09074v2,2509.09074v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2509.09074v2,arxiv
"Krysalis Hand: A Lightweight, High-Payload, 18-DoF Anthropomorphic End-Effector for Robotic Learning and Dexterous Manipulation",2025,http://arxiv.org/abs/2504.12967v1,2504.12967v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2504.12967v1,arxiv
L2D2: Robot Learning from 2D Drawings,2025,http://arxiv.org/abs/2505.12072v1,2505.12072v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2505.12072v1,arxiv
LF: Online Multi-Robot Path Planning Meets Optimal Trajectory Control,2025,http://arxiv.org/abs/2507.11464v1,2507.11464v1,,,cs.RO,"cs.RO,cs.MA",https://arxiv.org/pdf/2507.11464v1,arxiv
LLM-GROP: Visually Grounded Robot Task and Motion Planning with Large Language Models,2025,http://arxiv.org/abs/2511.07727v1,2511.07727v1,10.1177/02783649251378196,"The International Journal of Robotics Research, 2025, Vol. 0(0), pp. 1-19",cs.RO,cs.RO,https://arxiv.org/pdf/2511.07727v1,arxiv
LabUtopia: High-Fidelity Simulation and Hierarchical Benchmark for Scientific Embodied Agents,2025,http://arxiv.org/abs/2505.22634v2,2505.22634v2,,,cs.RO,"cs.RO,cs.SE",https://arxiv.org/pdf/2505.22634v2,arxiv
Language-Conditioned Open-Vocabulary Mobile Manipulation with Pretrained Models,2025,http://arxiv.org/abs/2507.17379v1,2507.17379v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2507.17379v1,arxiv
Language-Enhanced Mobile Manipulation for Efficient Object Search in Indoor Environments,2025,http://arxiv.org/abs/2508.20899v1,2508.20899v1,,2025 IEEE International Conference on Cyborg and Bionic Systems (CBS),cs.RO,cs.RO,https://arxiv.org/pdf/2508.20899v1,arxiv
Large Language Models and 3D Vision for Intelligent Robotic Perception and Autonomy,2025,http://arxiv.org/abs/2511.11777v2,2511.11777v2,10.3390/s25206394,"Sensors 2025, 25(20), 6394",cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2511.11777v2,arxiv
Large Model Empowered Embodied AI: A Survey on Decision-Making and Embodied Learning,2025,http://arxiv.org/abs/2508.10399v1,2508.10399v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2508.10399v1,arxiv
Large VLM-based Vision-Language-Action Models for Robotic Manipulation: A Survey,2025,http://arxiv.org/abs/2508.13073v2,2508.13073v2,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2508.13073v2,arxiv
Large Video Planner Enables Generalizable Robot Control,2025,http://arxiv.org/abs/2512.15840v1,2512.15840v1,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2512.15840v1,arxiv
Large language models for artificial general intelligence (AGI): A survey of foundational principles and approaches,2025,http://arxiv.org/abs/2501.03151v1,2501.03151v1,,,cs.AI,"cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2501.03151v1,arxiv
Latent Action Diffusion for Cross-Embodiment Manipulation,2025,http://arxiv.org/abs/2506.14608v3,2506.14608v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2506.14608v3,arxiv
Latent Adaptive Planner for Dynamic Manipulation,2025,http://arxiv.org/abs/2505.03077v2,2505.03077v2,,"Proceedings of The 9th Conference on Robot Learning, PMLR 305:2430-2448, 2025",cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2505.03077v2,arxiv
Learning Accurate Whole-body Throwing with High-frequency Residual Policy and Pullback Tube Acceleration,2025,http://arxiv.org/abs/2506.16986v3,2506.16986v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2506.16986v3,arxiv
Learning Category-level Last-meter Navigation from RGB Demonstrations of a Single-instance,2025,http://arxiv.org/abs/2512.11173v2,2512.11173v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2512.11173v2,arxiv
Learning Dolly-In Filming From Demonstration Using a Ground-Based Robot,2025,http://arxiv.org/abs/2509.00574v1,2509.00574v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2509.00574v1,arxiv
Learning Efficient Robotic Garment Manipulation with Standardization,2025,http://arxiv.org/abs/2506.22769v1,2506.22769v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2506.22769v1,arxiv
Learning Generalizable Robot Policy with Human Demonstration Video as a Prompt,2025,http://arxiv.org/abs/2505.20795v1,2505.20795v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2505.20795v1,arxiv
Learning Generalizable Visuomotor Policy through Dynamics-Alignment,2025,http://arxiv.org/abs/2510.27114v1,2510.27114v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2510.27114v1,arxiv
Learning Multi-Stage Pick-and-Place with a Legged Mobile Manipulator,2025,http://arxiv.org/abs/2509.03859v3,2509.03859v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.03859v3,arxiv
Learning Primitive Embodied World Models: Towards Scalable Robotic Learning,2025,http://arxiv.org/abs/2508.20840v3,2508.20840v3,,,cs.RO,"cs.RO,cs.AI,cs.MM",https://arxiv.org/pdf/2508.20840v3,arxiv
Learning Real-World Action-Video Dynamics with Heterogeneous Masked Autoregression,2025,http://arxiv.org/abs/2502.04296v1,2502.04296v1,,,cs.RO,"cs.RO,cs.CV,cs.LG",https://arxiv.org/pdf/2502.04296v1,arxiv
Learning Robot Manipulation from Audio World Models,2025,http://arxiv.org/abs/2512.08405v1,2512.08405v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2512.08405v1,arxiv
Learning Stack-of-Tasks Management for Redundant Robots,2025,http://arxiv.org/abs/2508.10780v2,2508.10780v2,,,cs.RO,"cs.RO,eess.SY",https://arxiv.org/pdf/2508.10780v2,arxiv
Learning coordinated badminton skills for legged manipulators,2025,http://arxiv.org/abs/2505.22974v2,2505.22974v2,10.1126/scirobotics.adu3922,"Sci. Robot.10,eadu3922(2025)",cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2505.22974v2,arxiv
Learning from Watching: Scalable Extraction of Manipulation Trajectories from Human Videos,2025,http://arxiv.org/abs/2512.00024v1,2512.00024v1,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2512.00024v1,arxiv
Learning to Act Through Contact: A Unified View of Multi-Task Robot Learning,2025,http://arxiv.org/abs/2510.03599v1,2510.03599v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.03599v1,arxiv
Learning to Play Piano in the Real World,2025,http://arxiv.org/abs/2503.15481v2,2503.15481v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2503.15481v2,arxiv
Learning to Predict Mobile Robot Stability in Off-Road Environments,2025,http://arxiv.org/abs/2507.12731v1,2507.12731v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2507.12731v1,arxiv
Learning to Transfer Human Hand Skills for Robot Manipulations,2025,http://arxiv.org/abs/2501.04169v1,2501.04169v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2501.04169v1,arxiv
"Look, Focus, Act: Efficient and Robust Robot Learning via Human Gaze and Foveated Vision Transformers",2025,http://arxiv.org/abs/2507.15833v2,2507.15833v2,,,cs.RO,"cs.RO,cs.AI,cs.CV",https://arxiv.org/pdf/2507.15833v2,arxiv
M4Diffuser: Multi-View Diffusion Policy with Manipulability-Aware Control for Robust Mobile Manipulation,2025,http://arxiv.org/abs/2509.14980v2,2509.14980v2,,,cs.RO,"cs.RO,cs.AI,cs.CV",https://arxiv.org/pdf/2509.14980v2,arxiv
METIS: Multi-Source Egocentric Training for Integrated Dexterous Vision-Language-Action Model,2025,http://arxiv.org/abs/2511.17366v1,2511.17366v1,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2511.17366v1,arxiv
MM-ACT: Learn from Multimodal Parallel Generation to Act,2025,http://arxiv.org/abs/2512.00975v2,2512.00975v2,,,cs.CV,"cs.CV,cs.LG,cs.RO",https://arxiv.org/pdf/2512.00975v2,arxiv
MORE: Mobile Manipulation Rearrangement Through Grounded Language Reasoning,2025,http://arxiv.org/abs/2505.03035v1,2505.03035v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2505.03035v1,arxiv
MOSAIC: A Skill-Centric Algorithmic Framework for Long-Horizon Manipulation Planning,2025,http://arxiv.org/abs/2504.16738v2,2504.16738v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2504.16738v2,arxiv
MP1: MeanFlow Tames Policy Learning in 1-step for Robotic Manipulation,2025,http://arxiv.org/abs/2507.10543v5,2507.10543v5,,,cs.RO,cs.RO,https://arxiv.org/pdf/2507.10543v5,arxiv
MTF-Grasp: A Multi-tier Federated Learning Approach for Robotic Grasping,2025,http://arxiv.org/abs/2507.10158v2,2507.10158v2,,,cs.LG,"cs.LG,cs.RO",https://arxiv.org/pdf/2507.10158v2,arxiv
Maestro: Orchestrating Robotics Modules with Vision-Language Models for Zero-Shot Generalist Robots,2025,http://arxiv.org/abs/2511.00917v2,2511.00917v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2511.00917v2,arxiv
ManiTaskGen: A Comprehensive Task Generator for Benchmarking and Improving Vision-Language Agents on Embodied Decision-Making,2025,http://arxiv.org/abs/2505.20726v2,2505.20726v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2505.20726v2,arxiv
ManipBench: Benchmarking Vision-Language Models for Low-Level Robot Manipulation,2025,http://arxiv.org/abs/2505.09698v2,2505.09698v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2505.09698v2,arxiv
Manipulate-to-Navigate: Reinforcement Learning with Visual Affordances and Manipulability Priors,2025,http://arxiv.org/abs/2508.13151v1,2508.13151v1,,,cs.RO,"cs.RO,eess.SY",https://arxiv.org/pdf/2508.13151v1,arxiv
Manual2Skill: Learning to Read Manuals and Acquire Robotic Skills for Furniture Assembly Using Vision-Language Models,2025,http://arxiv.org/abs/2502.10090v3,2502.10090v3,,Robotics: Science and Systems 2025,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2502.10090v3,arxiv
MarketGen: A Scalable Simulation Platform with Auto-Generated Embodied Supermarket Environments,2025,http://arxiv.org/abs/2511.21161v2,2511.21161v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2511.21161v2,arxiv
Mask2IV: Interaction-Centric Video Generation via Mask Trajectories,2025,http://arxiv.org/abs/2510.03135v2,2510.03135v2,,,cs.CV,"cs.CV,cs.RO",https://arxiv.org/pdf/2510.03135v2,arxiv
MatchMaker: Automated Asset Generation for Robotic Assembly,2025,http://arxiv.org/abs/2503.05887v2,2503.05887v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2503.05887v2,arxiv
Meta-Optimization and Program Search using Language Models for Task and Motion Planning,2025,http://arxiv.org/abs/2505.03725v2,2505.03725v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2505.03725v2,arxiv
Metrics vs Surveys: Can Quantitative Measures Replace Human Surveys in Social Robot Navigation? A Correlation Analysis,2025,http://arxiv.org/abs/2510.02941v1,2510.02941v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.02941v1,arxiv
Mind and Motion Aligned: A Joint Evaluation IsaacSim Benchmark for Task Planning and Low-Level Policies in Mobile Manipulation,2025,http://arxiv.org/abs/2508.15663v1,2508.15663v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2508.15663v1,arxiv
Mind to Hand: Purposeful Robotic Control via Embodied Reasoning,2025,http://arxiv.org/abs/2512.08580v2,2512.08580v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2512.08580v2,arxiv
MoDeSuite: Robot Learning Task Suite for Benchmarking Mobile Manipulation with Deformable Objects,2025,http://arxiv.org/abs/2507.21796v1,2507.21796v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2507.21796v1,arxiv
MoLe-VLA: Dynamic Layer-skipping Vision Language Action Model via Mixture-of-Layers for Efficient Robot Manipulation,2025,http://arxiv.org/abs/2503.20384v2,2503.20384v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2503.20384v2,arxiv
MoMa-Kitchen: A 100K+ Benchmark for Affordance-Grounded Last-Mile Navigation in Mobile Manipulation,2025,http://arxiv.org/abs/2503.11081v1,2503.11081v1,,,cs.RO,"cs.RO,cs.AI,cs.CV",https://arxiv.org/pdf/2503.11081v1,arxiv
MoMaGen: Generating Demonstrations under Soft and Hard Constraints for Multi-Step Bimanual Mobile Manipulation,2025,http://arxiv.org/abs/2510.18316v4,2510.18316v4,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2510.18316v4,arxiv
MoManipVLA: Transferring Vision-language-action Models for General Mobile Manipulation,2025,http://arxiv.org/abs/2503.13446v1,2503.13446v1,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2503.13446v1,arxiv
MoTVLA: A Vision-Language-Action Model with Unified Fast-Slow Reasoning,2025,http://arxiv.org/abs/2510.18337v3,2510.18337v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.18337v3,arxiv
MoTo: A Zero-shot Plug-in Interaction-aware Navigation for General Mobile Manipulation,2025,http://arxiv.org/abs/2509.01658v1,2509.01658v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.01658v1,arxiv
MobRT: A Digital Twin-Based Framework for Scalable Learning in Mobile Manipulation,2025,http://arxiv.org/abs/2510.04592v1,2510.04592v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.04592v1,arxiv
Mobi-$π$: Mobilizing Your Robot Learning Policy,2025,http://arxiv.org/abs/2505.23692v2,2505.23692v2,,,cs.RO,"cs.RO,cs.CV,cs.LG",https://arxiv.org/pdf/2505.23692v2,arxiv
MobiDock: Design and Control of A Modular Self Reconfigurable Bimanual Mobile Manipulator via Robotic Docking,2025,http://arxiv.org/abs/2510.27178v2,2510.27178v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.27178v2,arxiv
Mobile Manipulation Planning for Tabletop Rearrangement,2025,http://arxiv.org/abs/2505.18732v1,2505.18732v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2505.18732v1,arxiv
Mobile Manipulation with Active Inference for Long-Horizon Rearrangement Tasks,2025,http://arxiv.org/abs/2507.17338v1,2507.17338v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2507.17338v1,arxiv
MobileH2R: Learning Generalizable Human to Mobile Robot Handover Exclusively from Scalable and Diverse Synthetic Data,2025,http://arxiv.org/abs/2501.04595v2,2501.04595v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2501.04595v2,arxiv
Modality-Composable Diffusion Policy via Inference-Time Distribution-level Composition,2025,http://arxiv.org/abs/2503.12466v1,2503.12466v1,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2503.12466v1,arxiv
Model-agnostic Adversarial Attack and Defense for Vision-Language-Action Models,2025,http://arxiv.org/abs/2510.13237v1,2510.13237v1,,,cs.CV,"cs.CV,cs.LG",https://arxiv.org/pdf/2510.13237v1,arxiv
Modeling the Mental World for Embodied AI: A Comprehensive Review,2025,http://arxiv.org/abs/2601.02378v1,2601.02378v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2601.02378v1,arxiv
MomaGraph: State-Aware Unified Scene Graphs with Vision-Language Model for Embodied Task Planning,2025,http://arxiv.org/abs/2512.16909v2,2512.16909v2,,,cs.CV,"cs.CV,cs.RO",https://arxiv.org/pdf/2512.16909v2,arxiv
